PaperId,AuthorId,AffiliationId,AuthorSequenceNumber,OriginalAuthor,OriginalAffiliation
2952220970,2102471401,84218800.0,4,Thomas W. Scott,Department of Entomology and Nematology University of California  Davis California
2952220970,2128521079,2801053747.0,2,Scott A. Ritchie,"Australian Institute of Tropical Health and Medicine, James Cook University, Douglas, QLD, Australia."
2952220970,2147951891,40120149.0,1,Penelope A. Hancock,"Department of Zoology, University of Oxford, Oxford,, UK"
2952371643,2922862065,,2,Windy Adriana,STMIK Nurdin Hamzah Jambi
2952371643,2951650947,,1,Rike Limia Budiarti,STMIK Nurdin Hamzah Jambi
2952478726,2153480174,154130895.0,1,Nicole S. McKay,"School of Psychology, University of Auckland, New Zealand."
2952478726,2234966925,154130895.0,4,Ian J. Kirk,"School of Psychology, University of Auckland, New Zealand; Brain Research New Zealand, New Zealand."
2952478726,2310890719,154130895.0,2,David Moreau,"School of Psychology, University of Auckland, New Zealand."
2952478726,2550453712,154130895.0,3,Dion T. Henare,"School of Psychology, University of Auckland, New Zealand."
2952489944,2763820623,188973947.0,1,A. N. Glebov,Novosibirsk State University Novosibirsk Russia
2952489944,3094670763,188973947.0,2,S. G. Toktokhoeva,"[Novosibirsk state university, Novosibirsk, Russia]"
2952535149,2141952856,,2,Hyoung-Jin Park,
2952535149,2951627001,,1,Jong-Woon Hong,
2952587090,1225559543,119182057.0,5,Osamu Takashio,"Department of Neuropsychiatry, Showa University School of Medicine, Tokyo, Japan."
2952587090,2047894862,119182057.0,2,Takashi Itahashi,"Medical Institute of Developmental Disabilities Research, Showa University, Tokyo, Japan"
2952587090,2100708587,119182057.0,10,Yuta Y. Aoki,"Medical Institute of Developmental Disabilities Research, Showa University, Tokyo, Japan"
2952587090,2123438663,119182057.0,7,Nobumasa Kato,"Medical Institute of Developmental Disabilities Research, Showa University, Tokyo, Japan"
2952587090,2135359640,119182057.0,4,Haruhisa Ohta,"Medical Institute of Developmental Disabilities Research, Showa University, Tokyo, Japan"
2952587090,2264355436,69740276.0,9,Ryu ichiro Hashimoto,"Department of Language Sciences, Graduate School of Humanities Tokyo Metropolitan University  Tokyo Japan"
2952587090,2264355436,119182057.0,9,Ryu ichiro Hashimoto,Medical Institute of Developmental Disabilities Research Showa University Tokyo Japan
2952587090,2426992863,203951103.0,1,Bun Yamagata,"Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan."
2952587090,3100944214,203951103.0,8,Masaru Mimura,"Department of Neuropsychiatry, Keio University School of Medicine, Tokyo, Japan."
2952587090,3162420602,119182057.0,3,Junya Fujino,"Medical Institute of Developmental Disabilities Research, Showa University, Tokyo, Japan"
2952587090,3169778819,119182057.0,6,Motoaki Nakamura,"Medical Institute of Developmental Disabilities Research, Showa University, Tokyo, Japan"
2952596949,166079632,124055696.0,9,Fernando Racimo,"Lundbeck GeoGenetics Centre, Department of Biology, University of Copenhagen, Copenhagen, Denmark."
2952596949,1992637582,97018004.0,6,Yair Field,"Department of Genetics, Stanford University, Stanford, United States"
2952596949,2066849739,84218800.0,11,Graham Coop,"Center for Population Biology, University of California, Davis, Davis, United States."
2952596949,2127597606,97018004.0,10,Jonathan K Pritchard,"Department of Biology, Stanford University,Stanford,United States"
2952596949,2148854701,78577930.0,5,Hakhamanesh Mostafavi,"Department of Biological Sciences, Columbia University, New York, United States"
2952596949,2303956110,78577930.0,2,Arbel Harpak,"Department of Biological Sciences, Columbia University, New York, United States"
2952596949,2303956110,97018004.0,2,Arbel Harpak,"Department of Biology, Stanford University, Stanford, United States"
2952596949,2533424242,97018004.0,7,Evan August Boyle,"Department of Genetics, Stanford University, Stanford, United States"
2952596949,2596971887,97018004.0,3,Nasa Sinnott-Armstrong,"Department of Genetics, Stanford University, Stanford, United States"
2952596949,2738926959,84218800.0,8,Xinjun Zhang,"Department of Anthropology, University of California, Davis, Davis, United States."
2952596949,2810546217,124055696.0,4,Anja Moltke Joergensen,"Lundbeck GeoGenetics Centre, Department of Biology, University of Copenhagen, Copenhagen, Denmark."
2952596949,2952038815,78577930.0,1,Jeremy J Berg,"Department of Biological Sciences, Columbia University, New York, United States"
2952937607,1979840046,86467917.0,3,Brenda Govan,"College of Public Health, Medical & Vet Sciences, James Cook University, Townsville, Australia"
2952937607,2097587620,2801053747.0,4,Mark Pearson,"Australian Institute of Tropical Health and Medicine, James Cook University, Smithfield, Australia."
2952937607,2120715436,86467917.0,2,William John Hannan McBride,"Cairns Clinical School, College of Medicine and Dentistry, James Cook University, Cairns City, Australia"
2952937607,2128521079,2801053747.0,5,Scott A. Ritchie,"College of Public Health, Medical and Veterinary Sciences, James Cook University, Smithfield, Australia, Australian Institute of Tropical Health and Medicine (AITHM), James Cook University, Smithfield, Australia"
2952937607,2797557977,86467917.0,1,Avishek Singh,"Cairns Clinical School, College of Medicine and Dentistry, James Cook University, Cairns City, Australia"
2952951559,2109105067,,8,Young Keun Kim,Department of Materials Science and Engineering
2952951559,2189898395,197347611.0,5,Bum Chul Park,Korea University
2952951559,2290665393,197347611.0,1,Yoo Sang Jeon,Korea University
2952951559,2363996528,197347611.0,3,Yu Jin Kim,Korea University
2952951559,2576107784,197347611.0,4,Da Yeon Nam,Korea University
2952951559,2714059309,,7,Hang Rae Kim,Anatomy and Cell Biology
2952951559,2917257328,139264467.0,2,Hyun Mu Shin,†Seoul National University
2952951559,2950611580,197347611.0,6,Eunmin Yoo,Korea University
2953079573,329325129,7597260.0,2,Gábor E Tusnády,"“Momentum” Membrane Protein Bioinformatics Research Group, Institute of Enzymology, Research Center of Natural Sciences, Hungarian Academy of Sciences, H Budapest, Hungary"
2953079573,2150415069,7597260.0,1,Julia K Varga,"“Momentum” Membrane Protein Bioinformatics Research Group, Institute of Enzymology, Research Center of Natural Sciences, Hungarian Academy of Sciences, H Budapest, Hungary"
2953411147,2165689223,148128674.0,2,Changgui Gu,"Business School, University of Shanghai for Science and Technology, Shanghai, China."
2953411147,2476563404,55732556.0,5,Ying Cheng Lai,"Department of Electrical Engineering, Arizona State University Tempe, AZ 85287, USA"
2953411147,2640491416,150229711.0,4,Shi Min Cai,"Web Sciences Center, University of Electronic Science and Technology of China, Chengdu 611731, China."
2953411147,2716783831,150229711.0,1,Hui Yang,"Web Sciences Center, University of Electronic Science and Technology of China, Chengdu 611731, China"
2953411147,3189142764,66867065.0,3,Ming Tang,"Shanghai Key Laboratory of Pure Mathematics and Mathematical Practice, School of Mathematical Sciences, East China Normal University, Shanghai 200241, China"
2953535660,2953956542,,1,Silvia del Luján di Saanza,Universidad Nacional de San Martín (UNSAM)
2953875160,1465106793,1334329717.0,1,Lokendra Phadera,Poverty and Equity Global Practice World Bank
2953981147,2099761412,141450709.0,2,Carolyn A. Bradley,"Monmouth University, West Long Branch, New Jersey, USA;"
2953981147,2792118613,24010308.0,1,Jennifer S. Dunkle,"Stockton University , Galloway, New Jersey, USA "
2953981147,2954074206,141450709.0,3,Francesca L. Petruzzella,"Monmouth University, West Long Branch, New Jersey, USA;"
2954186049,90741440,,1,Seetharaman Balasenthil,
2954186049,2140735684,,2,Nanyue Chen,
2954186049,2145229984,,3,Ann Killary,
2954228574,2081868757,66867065.0,4,Kai Jiang,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2115855877,204983213.0,3,Limei Zheng,"Department of Physics, Condensed Matter Science and Technology Institute, Harbin Institute of Technology, Harbin 150080, China"
2954228574,2165374165,66867065.0,5,Liangqing Zhu,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2168784549,24943067.0,8,Zhigao Hu,"Shanghai Institute of Intelligent Electronics and Systems, Fudan University, Shanghai 200433, China"
2954228574,2168784549,66867065.0,8,Zhigao Hu,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2168784549,181877577.0,8,Zhigao Hu,"Collaborative Innovation Center of Extreme Optics, Shanxi University, Taiyuan, Shanxi 030006, China"
2954228574,2429312662,66867065.0,7,Yawei Li,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2625597533,66867065.0,1,Anyang Cui,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2807117604,66867065.0,6,Liyan Shang,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2917522951,66867065.0,2,Yan Ye,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2925228725,24943067.0,9,Junhao Chu,"Shanghai Institute of Intelligent Electronics and Systems, Fudan University, Shanghai 200433, China"
2954228574,2925228725,66867065.0,9,Junhao Chu,"Department of Electronic Engineering, Technical Center for Multifunctional Magneto-Optical Spectroscopy (Shanghai), East China Normal University, Shanghai 200241, China"
2954228574,2925228725,181877577.0,9,Junhao Chu,"Collaborative Innovation Center of Extreme Optics, Shanxi University, Taiyuan, Shanxi 030006, China"
2954702825,2301035670,171892758.0,5,Rüdiger-A. Eichel,"Institute of Energy and Climate Research - Fundamental Electrochemistry (IEK-9), Forschungszentrum Jülich GmbH, 52428, Jülich, Germany"
2954702825,2301035670,887968799.0,5,Rüdiger-A. Eichel,"RWTH Aachen University, Institute of Physical Chemistry, Landoltweg, 2, 52074, Aachen, Germany"
2954702825,2462234129,171892758.0,3,Hermann Tempel,"Institute of Energy and Climate Research-Fundamental Electrochemistry (IEK-9), Forschungszentrum Jülich GmbH, 52428 Jülich, Germany."
2954702825,2466232713,171892758.0,1,Henning Weinrich,"Institute of Energy and Climate Research-Fundamental Electrochemistry (IEK-9), Forschungszentrum Jülich GmbH, 52428 Jülich, Germany."
2954702825,2563798734,171892758.0,2,Yasin Emre Durmus,"Institute of Energy and Climate Research - Fundamental Electrochemistry (IEK-9), Forschungszentrum Jülich GmbH, 52428, Jülich, Germany"
2954702825,2563798734,887968799.0,2,Yasin Emre Durmus,"RWTH Aachen University, Institute of Physical Chemistry, Landoltweg, 2, 52074, Aachen, Germany"
2954702825,2580568800,171892758.0,4,Hans Kungl,"Institute of Energy and Climate Research-Fundamental Electrochemistry (IEK-9), Forschungszentrum Jülich GmbH, 52428 Jülich, Germany."
2954869181,1964217832,34077901.0,7,Takehiko Yokomizo,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2104418953,34077901.0,4,Hajime Orita,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2106337540,34077901.0,6,Koichi Sato,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2140105988,34077901.0,5,Toshiyuki Kobayashi,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2156330675,34077901.0,8,Tetsu Fukunaga,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2771722548,34077901.0,1,Yoshinori Kohira,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2786822805,34077901.0,2,Hyeon-Cheol Lee,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954869181,2793181359,34077901.0,3,Momoko Ishimine,"Juntendo University School of Medicine, Tokyo, JAPAN"
2954887131,1978289447,,1,Josef Schosser,
2954887131,2260766617,,2,Heiko Ströbele,
2955119336,371346121,149851306.0,1,M. M. Prokopiv,"Bakul Institute for Superhard Materials, National Academy of Sciences of Ukraine, Kyiv, Ukraine"
2955313951,2945262722,,1,Valdemar Valente Junior,Professor Assistente da Universidade Castelo Branco e Faculdade Paraíso
2955403894,2161733994,76130692.0,2,Bingjian Lu,"Department of Surgical Pathology, Women’s Hospital, School of Medicine, Zhejiang University, Hangzhou, China"
2955403894,2956097882,76130692.0,1,Yurong Jiao,"Department of Surgical Pathology, Women's Hospital, School of Medicine; Zhejiang University; Hangzhou China"
2955483805,1600516081,1287548271.0,2,Luke S. Alphey,"The Pirbright Institute, Ash Road, Woking, Surrey GU24 0NF, UK."
2955483805,2735827526,1287548271.0,1,Matthew P. Edgington,"The Pirbright Institute, Ash Road, Woking, Surrey GU24 0NF, UK."
2955527701,1968625236,,1,Stuart Sevier,
2955577413,2437309681,875825670.0,1,Mariachiara Falco,"INAF - Osservatorio Astrofisico di Catania, Via S. Sofia 78 - 95123 Catania, Italy"
2955577413,2781919632,875825670.0,2,Pierfrancesco Costa,"INAF - Osservatorio Astrofisico di Catania, Via S. Sofia 78 - 95123 Catania, Italy"
2955577413,2808781846,875825670.0,3,Paolo Romano,"INAF - Osservatorio Astrofisico di Catania, Via S. Sofia 78 - 95123 Catania, Italy"
2955684150,249183440,131868736.0,10,Virasakdi Chongsuvivatwong,"Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat-Yai, Songkhla, Thailand."
2955684150,2021872777,131868736.0,4,Edward McNeil,"Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat-Yai, Songkhla, Thailand."
2955684150,2440947878,131868736.0,2,Sarunyou Chusri,"Division of Infectious Disease, Department of Internal Medicine, Prince of Songkla University, Hat Yai, Songkhla, Thailand."
2955684150,2900791940,,6,Wei Du,"School of Medicine and Health Management, Guizhou Medical University, Guizhou, China."
2955684150,2900818145,131868736.0,1,Yue Chang,"Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat Yai, Songkhla, Thailand"
2955684150,2901026699,,11,Lei Tang,"School of Medicine and Health Management, Guizhou Medical University, Guizhou, China."
2955684150,2901892728,,9,Hanni Zhou,"School of Medicine and Health Management, Guizhou Medical University, Guizhou, China."
2955684150,2931064583,,5,Jiaqi Hu,"School of Medicine and Health Management, Guizhou Medical University, Guizhou, China."
2955684150,2933078609,,7,Duan Li,"School of Medicine and Health Management, Guizhou Medical University, Guizhou, China."
2955684150,2933717210,,8,Xingying Fan,"School of Medicine and Health Management, Guizhou Medical University, Guizhou, China."
2955684150,3151948709,131868736.0,3,Rassamee Sangthong,"Epidemiology Unit, Faculty of Medicine, Prince of Songkla University, Hat-Yai, Songkhla, Thailand."
2955767956,1348123341,,3,Christian G. Parigger,
2955767956,2469566768,,2,Jayanta K. Pati,
2955767956,2946972436,,1,Abhishek K. Rai,
2955767956,3089151828,,4,Awadhesh K. Rai,
2955888602,2097232907,,2,Kai Meng Tan,
2955888602,2117806396,,1,Kay Jin Lim,
2956019502,1977358433,134235054.0,4,Erkay Savas,Faculty of Engineering and Natural Sciences Sabanci University  Istanbul 34956 Turkey
2956019502,2101190214,134235054.0,3,Cemal Yilmaz,Faculty of Engineering and Natural Sciences Sabanci University  Istanbul 34956 Turkey
2956019502,2953421630,134235054.0,2,Can Berk Guzgeren,Faculty of Engineering and Natural Sciences Sabanci University  Istanbul 34956 Turkey
2956019502,3048026312,134235054.0,1,Taha Atahan Akyildiz,Faculty of Engineering and Natural Sciences Sabanci University  Istanbul 34956 Turkey
2956082756,2517789754,100005738.0,1,Shawn M. Clark,"Monte L. Bean Life Science Museum, Brigham Young University, Provo, UT 84602, USA"
2956082756,2954652937,100005738.0,2,E. Russell Anderson,"Monte L. Bean Life Science Museum, Brigham Young University, Provo, UT 84602, USA"
2956134811,680121861,110736937.0,2,Fabrice Chrétien,"Experimental Neuropathology Unit, Institut Pasteur, 28 rue Dr. Roux, 75015, Paris, France; Service Hospitalo-Universitaire de Neuropathologie, GHU, France; Paris-Psychiatrie NeuroSciences, Université Paris Descartes, France."
2956134811,2295198312,157536573.0,1,Jean-Marc Cavaillon,"Experimental Neuropathology Unit, Institut Pasteur, 28 rue Dr. Roux, 75015, Paris, France"
2956427550,717963725,7877124.0,3,Jan Budczies,"Institute of Pathology, Charité—University Hospital Berlin, Germany"
2956427550,1977725467,84218800.0,7,Oliver Fiehn,West Coast Metabolomics Center University of California Davis CA USA
2956427550,2048214976,84218800.0,1,Dinesh Kumar Barupal,West Coast Metabolomics Center University of California Davis CA USA
2956427550,2069249917,84218800.0,5,Bertrand Perroud,"UC Davis Genome Center, University of California, Davis, CA, USA"
2956427550,2184425866,84218800.0,4,Brett S. Phinney,"UC Davis Genome Center, University of California, Davis, CA, USA"
2956427550,2421562505,7877124.0,6,Carsten Denkert,"Institute of Pathology, Charité University Hospital, Berlin, Germany."
2956427550,2421562505,161103922.0,6,Carsten Denkert,"German Institute of Pathology, Philipps-University Marburg, Marburg, Germany"
2956427550,2524546216,84218800.0,2,Bei Gao,West Coast Metabolomics Center University of California Davis CA USA
2956804028,255158217,875825670.0,5,Valentina D'Odorico,"INAF–Osservatorio Astronomico di Trieste, Via Tiepolo 11, I-34143 Trieste, Italy"
2956804028,1260419315,149899117.0,10,Gábor Worseck,"Max-Planck-Institut für Astronomie, Königstuhl 17, D-69117 Heidelberg, Germany"
2956804028,1260419315,176453806.0,10,Gábor Worseck,"Institut für Physik und Astronomie, Universität Potsdam, Karl-Liebknecht-Str 24/25, D-14476 Potsdam, Germany"
2956804028,1807627957,134820265.0,3,Rubén Sánchez-Ramírez,"Instituto de Astrofísica de Andalucía (IAA-CSIC), Glorieta de la Astronomía s/n, E-18008 Granada, Spain"
2956804028,1807627957,875825670.0,3,Rubén Sánchez-Ramírez,"INAF, Istituto di Astrofisica e Planetologia Spaziali, Via Fosso del Cavaliere 100, I-00133 Roma, Italy"
2956804028,2106071759,212119943.0,1,Trystyn A. M. Berg,"Department of Physics and Astronomy, University of Victoria, Victoria, British Columbia V8P 1A1, Canada"
2956804028,2106071759,1321434546.0,1,Trystyn A. M. Berg,"European Southern Observatory, Alonso de Cordova 3107, Casilla 19001, Santiago, Chile"
2956804028,2136125914,212119943.0,2,Sara L. Ellison,"Department of Physics and Astronomy, University of Victoria, Victoria, British Columbia, V8P 1A1, Canada."
2956804028,2138216728,124055696.0,7,Lise Christensen,"DARK, Niels Bohr Institute, University of Copenhagen, Lyngbyvej 2, DK-2100 Copenhagen, Denmark"
2956804028,2152479207,52357470.0,9,Kelly D. Denney,"Department of Astronomy, The Ohio State University, 140 West 18th Avenue, Columbus,#N#OH 43210,#N#USA"
2956804028,2923697440,103635307.0,6,George D. Becker,"Department of Physics and Astronomy, University of California, Riverside CA 92521, USA"
2956804028,2972659379,149899117.0,8,Guido Cupani,"Max Planck Institute for Astronomy, Max Planck Society and Cooperation Partners"
2956804028,3123982850,149899117.0,4,Sebastián López,"Max Planck Institute for Astronomy, Max Planck Society and Cooperation Partners"
2957295786,608934327,2799765794.0,4,J.T. Patrie,"Public Health Sciences (J.T.P.), University of Virginia Health System, Charlottesville, Virginia."
2957295786,2086431106,1282516798.0,5,J.N. Itri,"Department of Radiology (J.N.I.), Wake Forest Baptist Health, Winston-Salem, North Carolina."
2957295786,2151269659,57206974.0,6,T.M. Shepherd,"cDepartment of Radiology (C.L.S., S.G.M., T.M.S.), New York University Langone Medical Center, New York, New York"
2957295786,2607701308,,1,S.H. Patel,From the Departments of Radiology and Medical Imaging (S.H.P.)
2957295786,2961184103,57206974.0,2,C.L. Stanton,"Department of Radiology (C.L.S., S.G.M., T.M.S.), New York University Langone Medical Center, New York, New York."
2957295786,2961195891,57206974.0,3,S.G. Miller,"Department of Radiology (C.L.S., S.G.M., T.M.S.), New York University Langone Medical Center, New York, New York."
2959491363,27502833,1313298211.0,5,Elaine Tuomanen,Department of Infectious Diseases St. Jude Children's Research Hospital  Memphis Tennessee USA
2959491363,1674147779,1313298211.0,6,Jason W. Rosch,Department of Infectious Diseases St. Jude Children's Research Hospital  Memphis Tennessee USA
2959491363,2128577548,1313298211.0,2,Beth Mann,Department of Infectious Diseases St. Jude Children's Research Hospital  Memphis Tennessee USA
2959491363,2161109324,1313298211.0,3,Amy Iverson,Department of Infectious Diseases St. Jude Children's Research Hospital  Memphis Tennessee USA
2959491363,2921402177,1313298211.0,4,Aaron Poole,Department of Infectious Diseases St. Jude Children's Research Hospital  Memphis Tennessee USA
2959491363,2946090813,1313298211.0,1,Hannah M. Rowe,Department of Infectious Diseases St. Jude Children's Research Hospital  Memphis Tennessee USA
2959711203,224199903,79576946.0,6,Michael E Draugelis,"Predictive Healthcare at Penn Medicine, University of Pennsylvania, Philadelphia, PA, USA."
2959711203,1967577353,79576946.0,1,Katherine R Courtright,"Palliative and Advanced Illness Research (PAIR) Center at the Perelman School of Medicine, University of Pennsylvania, Philadelphia, USA"
2959711203,1971710267,79576946.0,2,Corey Chivers,"Predictive Healthcare at Penn Medicine, University of Pennsylvania, Philadelphia, PA, USA."
2959711203,2162103111,79576946.0,3,Michael Becker,"Predictive Healthcare at Penn Medicine, University of Pennsylvania, Philadelphia, PA, USA."
2959711203,2163873635,79576946.0,7,Nina R O'Connor,"Palliative and Advanced Illness Research (PAIR) Center at the Perelman School of Medicine, University of Pennsylvania, Philadelphia, USA"
2959711203,2229284217,79576946.0,4,Susan H Regli,"Center for Evidence-based Practice to Clinical Effectiveness and Quality Improvement (CEQI) at Penn Medicine, University of Pennsylvania, Philadelphia, PA, USA."
2959711203,2958950975,79576946.0,5,Linnea C Pepper,"Department of Medicine at the Perelman School of Medicine, University of Pennsylvania, 303 Blockley Hall, 423 Guardian Drive, Philadelphia, PA, 19104, USA."
2960386278,2949146218,99043593.0,1,Ali Pourmiri,Department of Computing Macquarie University Sydney Australia
2960778551,2155639576,19820366.0,5,Xinggang Wang,"University of Chinese Academy of Sciences, Beijing, China;"
2960778551,2606524263,19820366.0,1,Mei He,"University of Chinese Academy of Sciences, Beijing, China;"
2960778551,2659140621,19820366.0,3,Qiuxiang Tian,"Key Laboratory of Aquatic Botany and Watershed Ecology, Wuhan Botanical Garden, Chinese Academy of Sciences, Wuhan, China."
2960778551,2679692083,19820366.0,6,Feng Liu,"Key Laboratory of Aquatic Botany and Watershed Ecology, Wuhan Botanical Garden, Chinese Academy of Sciences, Wuhan, China."
2960778551,2948573809,19820366.0,2,Rudong Zhao,"Key Laboratory of Aquatic Botany and Watershed Ecology, Wuhan Botanical Garden, Chinese Academy of Sciences, Wuhan, China."
2960778551,2959886255,19820366.0,4,Lin Huang,"University of Chinese Academy of Sciences, Beijing, China;"
2961088236,2119363405,198091727.0,5,Ming Hua,"Department of Applied Physics, School of Science, Tianjin Polytechnic University, Tianjin 300387, China"
2961088236,2807047191,92403157.0,1,Ji-Zhen Liu,"School of Mathematics and Physics, University of Science and Technology Beijing,Beijing 100083, China"
2961088236,2952788897,92403157.0,4,Hai-Rui Wei,"School of Mathematics and Physics, University of Science and Technology Beijing,Beijing 100083, China"
2961088236,2958373161,92403157.0,3,Wen-Qiang Liu,"School of Mathematics and Physics, University of Science and Technology Beijing,Beijing 100083, China"
2961088236,3098747577,92403157.0,2,Ning-Yang Chen,"School of Mathematics and Physics, University of Science and Technology Beijing,Beijing 100083, China"
2961694164,2511491457,98381234.0,2,Pekka Mertala,"Faculty of Education, University of Oulu, Oulu, Finland "
2961694164,2890375726,90745801.0,1,Chuanmei Dong,"School of Education, University of New England, Armidale, Australia; Department of Educational Studies, Macquarie University, Sydney, Australia"
2961992078,1972021510,592451.0,1,David B. Audretsch,"Indiana University-Bloomington , USA "
2961992078,2150264946,169335092.0,2,Albert N. Link," University of North Carolina at Greensboro, Greensboro, USA"
2962405806,2103878646,241749.0,2,Kosh Agarwal,"Consultant Hepatologist and Transplant Physician, Institute of Liver Studies, King's College Hospital, London"
2962405806,2525221294,241749.0,3,Mary Cannon,"Consultant Hepatologist, Institute of Liver Studies, King's College Hospital, London"
2962405806,2612997965,241749.0,1,Sarah Montague,"Biomedical Research Associate, Institute of Liver Studies, King's College Hospital, London"
2962695923,112578465,33213144.0,3,Adrian E. Roitberg,"Department of Chemistry, University of Florida, Gainesville, Florida, 32611, USA."
2962695923,2169038084,174216632.0,2,Emilio Gallicchio,"Department of Chemistry, Brooklyn College of the City University of New York, Brooklyn, New York 11210, USA and Doctoral Programs in Chemistry and Biochemistry, The Graduate Center of the City University of New York, Brooklyn, New York 11210, USA."
2962695923,2775126163,33213144.0,1,Xiang Gao,"Department of Chemistry, University of Florida, Gainesville, Florida, 32611, USA."
2962707174,1945585854,,2,Durvudkhan Suragan,
2962707174,2003042369,,1,Michael Ruzhansky,
2962820443,2346282117,97018004.0,1,Kannan Soundararajan,"Department of Mathematics, Stanford University, Stanford CA 94305, USA."
2962911461,2008543761,,1,Tomasz Schoen,
2962911461,2294067362,,2,Ilya D. Shkredov,
2962964360,1950645994,1300825427.0,2,Takafumi Minamimoto,"Department of Functional Brain Imaging National Institute of Radiological Sciences, National Institutes for Quantum and Radiological Science and Technology  Chiba Japan"
2962964360,2133466532,1300825427.0,1,Atsushi Fujimoto,"Department of Functional Brain Imaging National Institute of Radiological Sciences, National Institutes for Quantum and Radiological Science and Technology  Chiba Japan"
2963028729,41450680,59270414.0,1,Krishnendu Gongopadhyay,"Indian Institute of Science Education and Research (IISER) Mohali, Knowledge City, Sector 81,S.A.S. Nagar140306, Punjab, India"
2963028729,2748166987,59270414.0,2,Sagar B. Kalane,"Indian Institute of Science Education and Research (IISER) Mohali, Knowledge City, Sector 81,S.A.S. Nagar140306, Punjab, India"
2963032254,1964716296,72816309.0,1,John D. Medaglia,"Department of Psychology, Drexel University, Philadelphia, Pennsylvania."
2963032254,1964716296,79576946.0,1,John D. Medaglia,", Department of Neurology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania, "
2963041887,321532705,,2,Arthur Lipstein,
2963041887,2434574238,,1,Joel Giedt,
2963041887,3177283550,,3,Paul Martin,
2963058915,2308986022,,3,Yimin Wang,"State Key Laboratory of Eco-hydraulics in Northwest Arid Region of China (Xi’an University of Technology), Xi’an 710048, China"
2963058915,2493517205,,4,Tao Bai,"State Key Laboratory of Eco-hydraulics in Northwest Arid Region of China (Xi’an University of Technology), Xi’an 710048, China"
2963058915,2633825292,,1,Wenting Jin,"State Key Laboratory of Eco-hydraulics in Northwest Arid Region of China (Xi’an University of Technology), Xi’an 710048, China"
2963058915,3088989927,,2,Jianxia Chang,"State Key Laboratory of Eco-hydraulics in Northwest Arid Region of China (Xi’an University of Technology), Xi’an 710048, China"
2963076374,701685504,125749732.0,1,Robert M. Corless,"Ontario Research Center for Computer Algebra and The School of Mathematical and Statistical Sciences, University of Western Ontario, London, Canada"
2963076374,2614342414,125749732.0,2,Leili Rafiee Sevyeri,"Ontario Research Center for Computer Algebra and The School of Mathematical and Statistical Sciences, University of Western Ontario, London, Canada"
2963095760,2101048513,27837315.0,4,Shuheng Zhou,"Department of Statistics, University of Michigan, Ann Arbor, MI; Department of Statistics, University of California, Riverside, CA"
2963095760,2512708297,27837315.0,1,Michael Hornstein,"Department of Statistics, University of Michigan, Ann Arbor, MI;"
2963095760,2631810711,27837315.0,2,Roger Fan,"Department of Statistics, University of Michigan, Ann Arbor, MI;"
2963095760,3188438769,27837315.0,3,Kerby Shedden,"Department of Statistics, University of Michigan, Ann Arbor, MI;"
2963099950,2108499522,,1,Noriyuki Abe,
2963115702,2437483738,130291710.0,1,Sajal Kumar Mukherjee,"Department of Mathematics, #R##N#Visva-Bharati, Santiniketan-731235, India."
2963115702,2473311837,59270414.0,2,Sudip Bera,"Department of Mathematics, Indian Institute of Science, Bangalore — 560 012, India"
2963145705,1905176684,1294671590.0,1,Evgeny Abakumov,"University Paris-Est, LAMA (UMR CNRS 8050), Marne-la-Vallée, France"
2963145705,2128376593,118501908.0,2,Anton Baranov,"National Research University Higher School of Economics, St. Petersburg, Russia"
2963145705,2128376593,172901346.0,2,Anton Baranov,"Department of Mathematics and Mechanics, St. Petersburg State University, St. Petersburg, Russia"
2963145705,2165926250,172901346.0,3,Yurii Belov,"St.-Petersburg State University,,,St.-Petersburg,,Russia"
