PaperId,FieldId,Score,Level,NormalizedName
2947644493,2780234812,0.4327958,3,cancer prevention
2947644493,19875794,0.4444436,3,item response theory
2952535149,147021879,0.4987913,2,decile
2952535149,2780299701,0.5314715,3,stock market
2952535149,149782125,0.453966,1,econometrics
2952535149,58341921,0.475141078,2,stock
2952535149,2779117054,0.564690053,2,straddle
2952535149,24189920,0.744881,3,implied volatility
2952535149,60092789,0.5423836999999999,3,realized variance
2952535149,162324750,0.411274344,0,economics
2952535149,13290067,0.729104042,3,volatility smile
2952535149,2780821815,0.4672067170000001,2,portfolio
2924331093,2777688143,0.515859842,3,infertility
2924331093,500014431,0.550738037,4,assisted reproductive technology
2924331093,149923435,0.4430936,1,demography
2924331093,119060515,0.437679172,2,interquartile range
2924331093,2994380379,0.515036941,3,pregnancy test
2924331093,73282008,0.517929,2,coping
2924331093,71924100,0.407730639,0,medicine
2924331093,151956035,0.450250268,2,logistic regression
2924331093,518429986,0.496746063,3,fertility
2939960110,2779379759,0.5755611999999999,2,optimal tax
2939960110,2777111884,0.457306683,2,social security
2939960110,162324750,0.419905245,0,economics
2939960110,64644743,0.485161781,2,yield
2939960110,121964417,0.5451923000000001,2,tax revenue
2939960110,4249254,0.455415219,1,demographic economics
2939960110,116168712,0.5423493,2,dividend
2939960110,2778126366,0.481840968,2,unemployment
2939960110,111326686,0.6215908529999999,2,value added tax
2939960110,551662922,0.5957562,2,tax reform
2950478872,518915863,0.480213284,2,strontium
2950478872,3020116064,0.522462547,2,heat generation
2950478872,2780801859,0.4909584,4,glycidyl methacrylate
2950478872,159985019,0.4183381,1,composite material
2950478872,44228677,0.5593678360000001,3,polymerization
2950478872,192562407,0.408353835,0,materials science
2950478872,114874019,0.5267064,3,simulated body fluid
2950478872,2777746296,0.4820846,2,apatite
2950478872,2778140322,0.5000465000000001,5,hydroxyethyl methacrylate
2950478872,111998727,0.551151931,4,radical polymerization
2947735315,188126409,0.445975631,2,dentition
2947735315,2908647359,0.541944861,2,population
2947735315,13774568,0.480810642,3,population ageing
2947735315,2779598878,0.5830941,2,tooth wear
2947735315,2910465927,0.46466592,3,dental care for aged
2947735315,74909509,0.423757374,1,gerontology
2947735315,71924100,0.404425442,0,medicine
2947735315,2909045197,0.533297956,3,tooth attrition
2947735315,2780665704,0.469369918,2,intervention
2947735315,2909334127,0.507470548,3,tooth erosion
2952587090,151956035,0.40816164,2,logistic regression
2952587090,205778803,0.4875905,2,autism
2952587090,187869287,0.5829576999999999,3,endophenotype
2952587090,548259974,0.406773269,1,audiology
2952587090,2776194465,0.47298184,2,sibling
2952587090,2778538070,0.479688734,3,autism spectrum disorder
2952587090,129564537,0.424134,3,neural correlates of consciousness
2952587090,71924100,0.353088915,0,medicine
2952596949,156983192,0.393176734,2,adaptation
2952596949,85721925,0.415900648,3,population genetics
2952596949,75268714,0.430751115,3,natural selection
2952596949,116567970,0.471096754,2,biobank
2952596949,149923435,0.394714564,1,demography
2952596949,106208931,0.4316689,5,genome wide association study
2952596949,166976648,0.5099741,5,population stratification
2952596949,81917197,0.434187442,2,selection
2952596949,51255272,0.41813302,4,quantitative genetics
2952596949,15744967,0.375877976,0,psychology
2950555189,121557403,0.4656760999999999,3,deposition
2950555189,2779698641,0.560207069,2,graphite
2950555189,42360764,0.436861247,1,chemical engineering
2950555189,192562407,0.439765424,0,materials science
2950555189,185910354,0.6070797,4,auxiliary electrode
2950555189,504270822,0.5321273,2,nickel
2950555189,40290423,0.591356039,4,reference electrode
2950555189,17525397,0.5366751000000001,2,electrode
2950555189,68801617,0.48884505,3,electrolyte
2950555189,69118416,0.6019257,4,working electrode
2940227772,89464430,0.460005462,2,metastability
2940227772,167735695,0.4979262,3,femtosecond
2940227772,178596936,0.44699195,3,ultrashort pulse
2940227772,125277925,0.476119339,3,potential energy surface
2940227772,17281054,0.4103932,2,rotor
2940227772,184779094,0.42936638,1,atomic physics
2940227772,192562407,0.398512959,0,materials science
2940227772,181500209,0.5271196370000001,2,excited state
2940227772,32891209,0.481342852,2,spectroscopy
2940294538,3018442814,0.6897434,4,polycystic ovary
2940294538,2778575703,0.567792654,3,luteinizing hormone
2940294538,5512455,0.5045129,4,folliculogenesis
2940294538,134018914,0.4539863,1,endocrinology
2940294538,104317684,0.42862764,2,gene
2940294538,86803240,0.357969165,0,biology
2940294538,60075837,0.6126093,4,luteinizing hormone choriogonadotropin receptor
2940294538,76252995,0.5103117,4,gene polymorphism
2944403833,20327893,0.632756352,2,radical cyclization
2944403833,185592680,0.40143162,0,chemistry
2944403833,115537861,0.411147028,2,surface modification
2944403833,155647269,0.456146061,1,medicinal chemistry
2944403833,2779648554,0.504600346,2,oxime
2921046932,141886431,0.535058856,3,quantum fluctuation
2921046932,166689943,0.484284431,2,interferometry
2921046932,181543814,0.5193218,3,uncertainty principle
2921046932,121332964,0.386102647,0,physics
2921046932,21200559,0.4861059,2,sensitivity
2921046932,111996192,0.5858007,3,quantum noise
2921046932,180214583,0.640365839,3,quantum limit
2921046932,24326235,0.437559873,1,electronic engineering
2921046932,194269254,0.539885163,4,squeezed coherent state
2921046932,84114770,0.4912647,2,quantum
2944445767,172385210,0.423574954,3,transistor
2944445767,137824038,0.5226935,2,intercalation
2944445767,192562407,0.424945325,0,materials science
2944445767,86025842,0.4452668,2,electronic structure
2944445767,171250308,0.4512013,1,nanotechnology
2944445767,555008776,0.44138813,3,battery
2944445767,131540310,0.4199843,2,conductivity
2944445767,2780049985,0.491368,2,context
2944445767,73916439,0.417139173,3,energy storage
2944445767,2780841128,0.53350234,2,characterization
2948121598,106208931,0.5029338,5,genome wide association study
2948121598,197754878,0.481546164,4,haplotype
2948121598,35605836,0.5549598339999999,5,linkage disequilibrium
2948121598,107130276,0.418807149,2,epidemiology
2948121598,71924100,0.3642031,0,medicine
2948121598,203014093,0.4343614000000001,1,immunology
2948121598,180754005,0.472566158,3,allele
2948121598,2779338263,0.48185274,2,lymphoma
2948121598,188280979,0.56106776,3,human leukocyte antigen
2948121598,186413461,0.494214833,5,genetic association
2924729402,18949551,0.4407732,5,sequence assembly
2924729402,79158427,0.470748663,2,analytics
2924729402,70721500,0.4386526,1,computational biology
2924729402,141231307,0.463597745,3,genome
2924729402,43521106,0.413356125,2,pipeline
2924729402,56666940,0.4480792,2,documentation
2924729402,63479239,0.4397879,3,robustness
2924729402,55472147,0.435174,2,resource
2924729402,7952369,0.536594748,4,phenome
2924729402,41008148,0.38529247,0,computer science
2944602084,2776136241,0.565422654,3,concrete cover
2944602084,2779372316,0.459208041,2,stiffness
2944602084,192562407,0.3619894,0,materials science
2944602084,110245778,0.464706481,2,serviceability
2944602084,70673446,0.470323175,2,bending moment
2944602084,191339014,0.4640865,2,design load
2944602084,159985019,0.424329579,1,composite material
2944602084,59972440,0.464106679,3,ductility
2944602084,130767629,0.451274633,2,mortar
2944602084,20625102,0.5281344,2,corrosion
2940657581,2779634585,0.454384357,2,pleural effusion
2940657581,13514818,0.574751,4,germline mutation
2940657581,2780427987,0.5302066999999999,3,ovarian cancer
2940657581,119007150,0.451253116,2,mutation
2940657581,2780194787,0.6238451,4,brca mutation
2940657581,2780140570,0.456650227,2,surgical oncology
2940657581,163565370,0.463403732,4,mutation testing
2940657581,143998085,0.439966351,1,oncology
2940657581,71924100,0.373506874,0,medicine
2940657581,160798450,0.46807012,2,concordance
2948292719,70721500,0.454230368,1,computational biology
2948292719,2908923196,0.492111564,4,gene annotation
2948292719,104317684,0.465749055,2,gene
2948292719,155870939,0.438109636,2,chromosome
2948292719,141674004,0.5489764,5,ensembl
2948292719,193252679,0.489180744,3,phylogenetic tree
2948292719,141231307,0.5278286,3,genome
2948292719,90132467,0.472100645,3,phylogenetics
2948292719,2910996734,0.4434887,5,molecular sequence annotation
2948292719,86803240,0.382347584,0,biology
2950807390,159654299,0.525775,2,antibody
2950807390,542903549,0.584767759,3,monoclonal antibody
2950807390,2522874641,0.5290516,2,virus
2950807390,78598654,0.6144062,4,linear epitope
2950807390,159047783,0.454000264,1,virology
2950807390,2779005923,0.600810945,3,classical swine fever
2950807390,86803240,0.328174323,0,biology
2950807390,14086860,0.5037393,3,neutralization
2950807390,202751555,0.4658442,2,in vitro
2926844976,28826006,0.4749273,1,applied mathematics
2926844976,58442840,0.5177883,2,function
2926844976,158968445,0.6183557,2,subgradient method
2926844976,33923547,0.415920675,0,mathematics
2926844976,136954975,0.555214465,3,relaxation
2926844976,17095337,0.5473284,2,piecewise linear function
2926844976,145446738,0.5752529000000001,3,convex function
2926844976,14367171,0.5263366999999999,2,geometric progression
2926844976,57869625,0.562829137,3,rate of convergence
2926844976,166437778,0.541006148,3,quadratic function
2944715681,184779094,0.452659518,1,atomic physics
2944715681,15001198,0.442746639,3,toroid
2944715681,2780451423,0.473656774,2,coupling
2944715681,2567644,0.405111045,2,trap
2944715681,37589322,0.542385638,2,bose einstein condensate
2944715681,173523689,0.4708952,2,dipole
2944715681,2780850045,0.443038672,2,orbit
2944715681,121332964,0.426232636,0,physics
2944715681,53926316,0.487192,2,spin
2921345887,156957248,0.488080144,2,odds ratio
2921345887,2780091936,0.470506459,3,t stage
2921345887,2780739268,0.4958124,3,progression free survival
2921345887,143998085,0.456796139,1,oncology
2921345887,44249647,0.429088265,2,confidence interval
2921345887,95190672,0.450262636,2,meta analysis
2921345887,71924100,0.402177751,0,medicine
2921345887,207103383,0.470446,3,hazard ratio
2921345887,121608353,0.5717678,2,cancer
2921345887,2776283816,0.539721668,2,survival rate
2952937607,99711299,0.46601367,2,vector
2952937607,44671064,0.4040561,4,gene pool
2952937607,78063203,0.4214534,4,dna extraction
2952937607,2776656079,0.504823267,4,mycolactone
2952937607,90856448,0.39776507,1,zoology
2952937607,2780661791,0.6734215,3,mycobacterium ulcerans
2952937607,2776261420,0.5206835999999999,3,buruli ulcer
2952937607,86803240,0.374478579,0,biology
2952937607,49105822,0.454734474,3,polymerase chain reaction
2952937607,2777007056,0.430713683,2,transmission
2952951559,74214498,0.4275890000000001,2,nanowire
2952951559,49853544,0.42952168,2,biomolecule
2952951559,2776841711,0.4172822,2,barcode
2952951559,192562407,0.350816965,0,materials science
2952951559,171250308,0.4059881,1,nanotechnology
2952951559,154317977,0.408179134,3,cytotoxic t cell
2952951559,195616568,0.428482771,3,epitope
2952951559,2780420688,0.433790535,3,immunoassay
2952951559,2776090121,0.425231159,3,t cell
2952951559,544153396,0.3647189,2,metal
2940861103,2780132546,0.489257574,3,adalimumab
2940861103,2780479503,0.476584524,3,ulcerative colitis
2940861103,2777138892,0.4844437,3,infliximab
2940861103,59491497,0.471272171,2,biosimilar
2940861103,2781069245,0.42619288,2,tuberculosis
2940861103,2779134260,0.454154879,2,disease
2940861103,71924100,0.4020080270000001,0,medicine
2940861103,2778260677,0.5508444,3,inflammatory bowel disease
2940861103,177713679,0.411640882,1,intensive care medicine
2940861103,2779280984,0.4754953,3,crohn s disease
2940898546,65778772,0.521970749,3,asymptotic distribution
2940898546,17144299,0.489957571,2,bootstrapping
2940898546,33923547,0.40283826,0,mathematics
2940898546,28826006,0.443844348,1,applied mathematics
2940898546,159877910,0.532955945,2,autoregressive model
2940898546,70836080,0.5449649999999999,2,impulse
2940898546,2776214188,0.5464399000000001,2,inference
2940898546,203274628,0.5048564999999999,3,wald test
2940898546,2778095854,0.494228184,3,rank condition
2940898546,72279823,0.5838489,2,impulse response
2948553424,55587333,0.469336838,1,engineering ethics
2948553424,2781092157,0.4552717000000001,2,field
2948553424,66204764,0.4915602,2,sustainability
2948553424,119232533,0.5999676589999999,2,business ethics
2948553424,46295352,0.467816263,3,legitimacy
2948553424,17744445,0.442632079,0,political science
2948553424,162919384,0.474789351,2,development theory
2948553424,164429055,0.445656061,2,institutionalisation
2948553424,46304622,0.4898209,2,certification
2944892662,194789388,0.401222736,2,cad
2944892662,15014883,0.439252317,2,deposition
2944892662,138552256,0.413360655,2,dimension
2944892662,107365816,0.4915722,2,surface roughness
2944892662,192562407,0.3884134,0,materials science
2944892662,98045186,0.422171623,2,process
2944892662,159985019,0.4185525,1,composite material
2944892662,46516522,0.469159961,2,molding
2950969583,193383173,0.531468749,4,pseudoelasticity
2950969583,26873012,0.442271739,1,condensed matter physics
2950969583,18747287,0.482398719,3,martensite
2950969583,191952053,0.47584784,3,dopant
2950969583,192562407,0.4328772,0,materials science
2950969583,49097943,0.4885176,2,shape memory alloy
2950969583,39353612,0.4802583,2,atmospheric temperature range
2950969583,2780364300,0.4976951,4,elinvar
2950969583,89279210,0.490585923,2,stress
2950969583,73170135,0.5214947,4,diffusionless transformation
2941032192,182260160,0.6987331,4,magnetic domain
2941032192,26873012,0.443328321,1,condensed matter physics
2941032192,115260700,0.552431941,2,magnetic field
2941032192,32546565,0.638157547,3,magnetization
2941032192,53926316,0.469909549,2,spin
2941032192,181686392,0.63652575,4,domain wall
2941032192,19067145,0.4987774,2,thin film
2941032192,146088050,0.5098746,2,transmission electron microscopy
2941032192,90626534,0.464216173,3,hexagonal lattice
2941032192,192562407,0.433565825,0,materials science
2953079573,11392498,0.48095867,3,web server
2953079573,24530287,0.467528284,3,transmembrane protein
2953079573,144647389,0.523860157,3,membrane protein
2953079573,41008148,0.3819186,0,computer science
2953079573,70721500,0.403873682,1,computational biology
2926971658,2781182431,0.462538153,3,adenocarcinoma
2926971658,2777714996,0.40214923,2,lung
2926971658,71924100,0.34602752299999995,0,medicine
2926971658,76318530,0.4217264,2,area under the curve
2926971658,2775934546,0.4342062,2,biopsy
2926971658,58471807,0.4444503,2,receiver operating characteristic
2926971658,143998085,0.42057988,1,oncology
2926971658,42362537,0.409587324,3,tyrosine kinase
2926971658,2776256026,0.4900463,2,lung cancer
2926971658,2779438470,0.4477564000000001,3,epidermal growth factor receptor
2948725513,85004164,0.626644135,4,injury severity score
2948725513,2776567890,0.600584447,5,abbreviated injury scale
2948725513,2777979142,0.4823632000000001,3,trauma surgery
2948725513,2777521253,0.5232827999999999,2,blunt trauma
2948725513,2776252253,0.4933872,3,systemic inflammation
2948725513,71924100,0.4254277,0,medicine
2948725513,2778426790,0.492619842,3,organ dysfunction
2948725513,2776692886,0.5440137389999999,2,polytrauma
2948725513,2994141250,0.5146377679999999,2,traumatic injury
2948725513,42219234,0.4531685,1,anesthesia
2941147297,555944384,0.4804646,2,wireless
2941147297,24326235,0.4466157,1,electronic engineering
2941147297,51666862,0.439150572,2,limit
2941147297,41008148,0.4180184,0,computer science
2941147297,203274722,0.495334119,2,network performance
2941147297,761482,0.492825419,2,transmission
2941147297,65422117,0.489876837,4,transmitter power output
2941147297,32022120,0.548792362,3,interference
2941147297,163517525,0.5479345,2,interference
2941147297,163258240,0.4498156,2,power
2948803882,1621761,0.4265583,2,whole blood
2948803882,164027704,0.5008324000000001,3,proinflammatory cytokine
2948803882,2779341262,0.4418967,3,immunity
2948803882,71924100,0.3774679,0,medicine
2948803882,17991360,0.445184916,2,tumor necrosis factor alpha
2948803882,147483822,0.480273217,2,antigen
2948803882,2778690821,0.4672549,2,cytokine
2948803882,203014093,0.437012851,1,immunology
2948803882,8891405,0.459575981,2,immune system
2948803882,2781069245,0.5591624,2,tuberculosis
2925232796,168907044,0.438942581,2,transition point
2925232796,2834757,0.502423644,2,monotone polygon
2925232796,61445026,0.5528191,2,fixed point
2925232796,137836250,0.514769852,2,optimization problem
2925232796,28826006,0.4702068270000001,1,applied mathematics
2925232796,140532419,0.5159958,3,spectral radius
2925232796,59372978,0.492814153,2,norm
2925232796,41008148,0.424310148,0,computer science
2925232796,108037233,0.5177502629999999,3,wireless network
2925232796,56685638,0.507585049,3,power control
2932347341,141071460,0.434819371,1,surgery
2932347341,2778754067,0.498512834,2,abdominal wall
2932347341,2780136519,0.509726346,2,pelvic pain
2932347341,2779096551,0.658577561,2,hernia
2932347341,2780955771,0.485702544,2,abdominal pain
2932347341,71924100,0.385941863,0,medicine
2932347341,2780047204,0.461966664,2,laparoscopy
2932347341,2776111594,0.498636156,3,laparoscopic surgery
2932347341,137627325,0.428452641,2,etiology
2932347341,2779753412,0.5323399999999999,2,ligament
2951102076,184651966,0.474908769,2,aqueous solution
2951102076,2780965034,0.4553293,3,humic acid
2951102076,162847780,0.485814542,4,photodegradation
2951102076,179104552,0.4478458,1,inorganic chemistry
2951102076,150394285,0.471651852,2,adsorption
2951102076,2780708275,0.5175301,3,decabromodiphenyl ether
2951102076,2780260993,0.483926922,3,brominated flame retardant
2951102076,185592680,0.429292619,0,chemistry
2951102076,139066938,0.454251766,2,radical
2951102076,2779532046,0.48509106,2,silica gel
2934152163,56200935,0.576699734,2,nozzle
2934152163,2780460475,0.510777056,2,radiator
2934152163,83104080,0.536788,3,combustor
2934152163,2781333809,0.5257025,2,tube
2934152163,57879066,0.416436732,1,mechanics
2934152163,50517652,0.5213527,2,heat transfer
2934152163,105923489,0.5035991670000001,2,combustion
2934152163,172120300,0.4870808,2,volumetric flow rate
2934152163,167206829,0.5280685,2,flue gas
2934152163,192562407,0.396865457,0,materials science
2948996052,2775908106,0.5324591999999999,3,horseshoe kidney
2948996052,2993461684,0.41103518,3,upper urinary tract
2948996052,2780227381,0.5339205,3,nephrectomy
2948996052,71924100,0.4013305,0,medicine
2948996052,141071460,0.458584279,1,surgery
2948996052,2776111594,0.5408986,3,laparoscopic surgery
2948996052,2780047204,0.479724377,2,laparoscopy
2930583961,515207424,0.428054333,2,amino acid
2930583961,21565614,0.532007754,2,metabolomics
2930583961,205345274,0.440645456,3,gas chromatography mass spectrometry
2930583961,2911191665,0.401516855,4,lysophospholipids
2930583961,43617362,0.360376149,1,chromatography
2930583961,17093226,0.435899884,2,carbohydrate metabolism
2930583961,2778653478,0.4880196,2,kidney disease
2930583961,64489805,0.463944167,3,liquid chromatography mass spectrometry
2930583961,185592680,0.348319829,0,chemistry
2930583961,2779134260,0.424392581,2,disease
2930583961,55493867,0.408809841,1,biochemistry
2921882271,2778818304,0.473490566,2,rehabilitation
2921882271,1862650,0.430259824,1,physical therapy
2921882271,50440223,0.425745,2,risk factor
2921882271,168031717,0.477682769,2,balance
2921882271,502032728,0.444860518,3,alzheimer s disease
2921882271,190041318,0.458635658,2,vestibular system
2921882271,2778633572,0.432545751,2,therapeutic relationship
2921882271,107690735,0.4635116,2,motor learning
2921882271,2779483572,0.4752339,3,dementia
2921882271,71924100,0.400900126,0,medicine
2945242876,112570922,0.401728839,2,contamination
2945242876,2780542059,0.481359661,3,hexabromocyclododecane
2945242876,107872376,0.385056555,1,environmental chemistry
2945242876,2780287514,0.4465659000000001,3,tetrabromobisphenol a
2945242876,39432304,0.35911408100000003,0,environmental science
2949112906,148762608,0.510017753,2,hippocampal formation
2949112906,182704531,0.440665752,3,knockout mouse
2949112906,205778803,0.4530514,2,autism
2949112906,2777543196,0.51807785,3,rett syndrome
2949112906,2781161787,0.5730998,2,hippocampus
2949112906,100660578,0.4859100000000001,2,recall
2949112906,2781195155,0.5641537,3,prefrontal cortex
2949112906,2778863441,0.5014185,4,mecp2
2949112906,169760540,0.445586115,1,neuroscience
2949112906,86803240,0.32423377,0,biology
2951240563,78045399,0.5596555999999999,2,differential equation
2951240563,26873012,0.45237124,1,condensed matter physics
2951240563,135789939,0.493733436,2,lattice
2951240563,121332964,0.410135,0,physics
2951240563,121231716,0.5145457,2,reaction diffusion system
2951240563,97292510,0.485025853,2,bistability
2953411147,2781188995,0.352219969,2,multiplex
2953411147,68710425,0.407783031,3,diffusion process
2953411147,17777890,0.410427,2,layer
2953411147,120314980,0.3868615,1,distributed computing
2953411147,19247436,0.458623916,3,physical layer
2953411147,98763669,0.427595049,2,markov chain
2953411147,135813574,0.400420666,2,diffusion
2953411147,181836184,0.4154210999999999,2,spite
2953411147,34947359,0.494246542,2,complex network
2953411147,41008148,0.3660874,0,computer science
2945508814,2779965156,0.493804544,3,data sharing
2945508814,38652104,0.4690558,1,computer security
2945508814,48044578,0.4883012,2,scalability
2945508814,9996903,0.5555001,3,cryptographic nonce
2945508814,2779687700,0.575095832,2,blockchain
2945508814,178489894,0.5369413000000001,2,cryptography
2945508814,41008148,0.46320343,0,computer science
2945508814,118463975,0.5300389529999999,3,digital signature
2945508814,99138194,0.628788233,2,hash function
2945508814,7608002,0.616718233,3,cryptographic hash function
2922171785,2781448352,0.5689987,3,lung transplantation
2922171785,141071460,0.448500544,1,surgery
2922171785,2777714996,0.470657021,2,lung
2922171785,71924100,0.416518241,0,medicine
2922171785,190892606,0.41578427,2,radiological weapon
2922171785,2776692886,0.5497761,2,polytrauma
2945585504,84999194,0.5591475,2,universe
2945585504,59282198,0.576711237,2,maxwell s equations
2945585504,172790937,0.6279741999999999,3,dark energy
2945585504,36429004,0.6673735,4,quintessence
2945585504,45018233,0.684437037,4,quantum cosmology
2945585504,166861157,0.6624749,2,cosmological constant
2945585504,37914503,0.473054826,1,mathematical physics
2945585504,121332964,0.446281075,0,physics
2945585504,26405456,0.5580822,2,cosmology
2945585504,189780776,0.5835900310000001,2,field
2922258799,2777617010,0.4699059,2,mainstream
2922258799,2779576378,0.5143919,2,technology policy
2922258799,37228920,0.4881409,2,experiential learning
2922258799,17744445,0.4329339,0,political science
2922258799,201305675,0.526290655,2,stakeholder
2922258799,2778605646,0.5134021639999999,2,white paper
2922258799,153715457,0.4580701,2,augmented reality
2922258799,2779523757,0.5157615,3,value sensitive design
2922258799,2776889015,0.480472744,3,disparate impact
2922258799,39549134,0.4737481770000001,1,public relations
2941836094,15708023,0.35980436200000004,1,humanities
2941836094,121332964,0.277776539,0,physics
2922297668,2775862500,0.444593728,2,colitis
2922297668,2780132546,0.517506063,3,adalimumab
2922297668,2777138892,0.5117095,3,infliximab
2922297668,2779134260,0.473000675,2,disease
2922297668,59491497,0.467420757,2,biosimilar
2922297668,2778260677,0.6436411,3,inflammatory bowel disease
2922297668,71924100,0.4079839000000001,0,medicine
2922297668,177713679,0.4201315,1,intensive care medicine
2922297668,2780479503,0.5220865,3,ulcerative colitis
2922297668,2779280984,0.5445189,3,crohn s disease
2937151897,2908813091,0.5053398610000001,4,dental prosthesis design
2937151897,2908545147,0.574184537,2,dental technician
2937151897,194789388,0.434036732,2,cad
2937151897,199639397,0.408042043,1,engineering drawing
2937151897,2778368411,0.4139076,2,retrofitting
2937151897,2778930028,0.517600834,3,removable partial denture
2937151897,2778400979,0.5040247,2,crown
2937151897,2777904410,0.438855052,2,software
2937151897,119823426,0.4451896,2,computer aided design
2937151897,41008148,0.381505638,0,computer science
2922416498,126255220,0.4630997,1,mathematical optimization
2922416498,113336015,0.5003611,2,complete information
2922416498,2776825360,0.443118423,3,vagueness
2922416498,2778406517,0.421853,2,alternative assessment
2922416498,46355384,0.41016528,2,compromise
2922416498,41008148,0.442419648,0,computer science
2922416498,70567897,0.48762843,2,entropy
2922416498,42011625,0.53634274,3,fuzzy set
2922416498,183115368,0.5048986,2,weighting
2922435910,2910634430,0.521023154,3,cosmeceuticals
2922435910,4624359,0.402953029,4,transfersome
2922435910,2911000433,0.493262678,2,lipid particle
2922435910,112930515,0.3674153,1,risk analysis
2922435910,41008148,0.319155365,0,computer science
2922435910,185154212,0.399557233,2,liposome
2922435910,2780532717,0.449467063,2,cosmeceutical
2922457884,17744445,0.34793670000000004,0,political science
2922457884,161191863,0.3640955,1,library science
2929111307,2776713427,0.5413493,3,tomotherapy
2929111307,33923547,0.306827039,0,mathematics
2929111307,509974204,0.442783445,2,radiation therapy
2929111307,104293457,0.4341812,2,imaging phantom
2929111307,151770136,0.4965913,4,ionization chamber
2929111307,2989005,0.39827466,1,nuclear medicine
2929111307,201645570,0.4642706,3,radiation treatment planning
2942092368,2781411149,0.5177569000000001,2,implant
2942092368,187960798,0.460935265,3,subgroup analysis
2942092368,2779473830,0.415300727,2,medline
2942092368,199343813,0.446339548,1,dentistry
2942092368,95190672,0.456217945,2,meta analysis
2942092368,188816634,0.443555623,2,prospective cohort study
2942092368,168563851,0.467762351,2,randomized controlled trial
2942092368,2776478404,0.464364767,3,cochrane library
2942092368,71924100,0.378290951,0,medicine
2942092368,2779813781,0.416865081,3,cone beam computed tomography
2953875160,137403100,0.460089862,2,ethnic group
2953875160,61980418,0.450796157,2,location
2953875160,2776594853,0.5250743,3,civil conflict
2953875160,2777082460,0.499801,2,early childhood
2953875160,129047720,0.46506688,2,rural area
2953875160,2780068402,0.4411235,2,nepali
2953875160,147077947,0.482419521,3,socioeconomic status
2953875160,15744967,0.4056181,0,psychology
2953875160,149923435,0.449654847,1,demography
2953875160,109260823,0.480823249,2,child development
2942178961,518705261,0.5650602,2,connective tissue
2942178961,2776164576,0.460582644,3,osteoarthritis
2942178961,201750760,0.525681555,3,progenitor cell
2942178961,142724271,0.396491438,1,pathology
2942178961,35496256,0.5086736,3,chondrogenesis
2942178961,28328180,0.515522838,2,stem cell
2942178961,2776610510,0.6453705,4,infrapatellar fat pad
2942178961,2777674748,0.5624508,2,periosteum
2942178961,71924100,0.3051264,0,medicine
2945901379,206139338,0.460878253,2,raw material
2945901379,528095902,0.4168880999999999,1,pulp and paper industry
2945901379,75212476,0.5428414,2,biogas
2945901379,540031477,0.4584653,2,oxygen
2945901379,499616599,0.5555988000000001,3,anaerobic digestion
2945901379,2778563749,0.494897544,4,methanosarcina
2945901379,2778234585,0.5434274,3,lignocellulosic biomass
2945901379,185592680,0.380088538,0,chemistry
2945901379,157021035,0.490109444,2,biodegradation
2945901379,156380964,0.498157829,3,bioenergy
2937410695,189708586,0.549459457,3,systematic review
2937410695,2780578515,0.436421424,3,metabolic syndrome
2937410695,71924100,0.427658468,0,medicine
2937410695,2779234561,0.4688487,2,pregnancy
2937410695,187212893,0.429110974,1,pediatrics
2937410695,2776283161,0.5234154000000001,2,breastfeeding
2937410695,2781145037,0.44163695,3,cinahl
2937410695,2779134260,0.447040319,2,disease
2937410695,84393581,0.4385612,2,blood pressure
2937410695,112672928,0.452598572,3,offspring
2949473644,55493867,0.446360976,1,biochemistry
2949473644,3946865,0.48113203,4,cyp2c9
2949473644,501734568,0.4779769,3,mutation
2949473644,62231903,0.470790029,2,metabolism
2949473644,140840227,0.481303483,4,cyp2c19
2949473644,526171541,0.54775697,3,cytochrome p450
2949473644,89311334,0.548254967,3,drug metabolism
2949473644,2908856842,0.6512637,5,por deficiency
2949473644,86803240,0.35105034700000004,0,biology
2949473644,181199279,0.488427877,2,enzyme
2953981147,26760741,0.406401277,2,perception
2953981147,2780540011,0.525033057,2,lesbian
2953981147,169536714,0.5115896,2,cultural competence
2953981147,77805123,0.458150357,1,social psychology
2953981147,133782158,0.5881286,2,agency
2953981147,15744967,0.4427539000000001,0,psychology
2953981147,190248442,0.492772669,2,qualitative research
2953981147,2779457256,0.558448851,2,older americans act
2953981147,16920402,0.486619323,2,social work
2937539528,2776610510,0.64962244,4,infrapatellar fat pad
2937539528,28328180,0.492420554,2,stem cell
2937539528,142724271,0.392696351,1,pathology
2937539528,35496256,0.506037056,3,chondrogenesis
2937539528,201750760,0.485915571,3,progenitor cell
2937539528,2777674748,0.5582706999999999,2,periosteum
2937539528,518705261,0.5625359999999999,2,connective tissue
2937539528,71924100,0.300648928,0,medicine
2932804148,2778541249,0.496716648,3,ischium
2932804148,1862650,0.413269579,1,physical therapy
2932804148,71924100,0.381632566,0,medicine
2932804148,2777601897,0.466526836,2,presentation
2922728339,23125352,0.484927833,2,photodetector
2922728339,110879396,0.489916265,2,plasmon
2922728339,49040817,0.447854817,1,optoelectronics
2922728339,2781440321,0.414544165,2,range
2922728339,103572491,0.408790529,2,derivative
2922728339,31511573,0.5427689,2,waveguide
2922728339,107406667,0.43753013,2,resonance
2922728339,106847996,0.491047323,3,surface plasmon resonance
2922728339,42067758,0.5167139000000001,2,refractive index
2922728339,192562407,0.385953844,0,materials science
2942457849,2778490853,0.5852272,4,peripartum cardiomyopathy
